targetId,diseaseId,score
ENSG00000196712,HP_0001250,0.32
ENSG00000196712,HP_0001270,0.32
ENSG00000196712,HP_0008947,0.32
ENSG00000196712,Orphanet_140162,0.32
ENSG00000196712,Orphanet_145,0.32
ENSG00000196712,Orphanet_636,0.32
ENSG00000196712,Orphanet_638,0.32
ENSG00000196712,Orphanet_790,0.32
ENSG00000196743,Orphanet_845,0.32
ENSG00000196811,Orphanet_2990,0.32
ENSG00000196811,Orphanet_33108,0.32
ENSG00000196839,Orphanet_277,0.32
ENSG00000196876,EFO_0000508,0.32
ENSG00000196876,EFO_0005303,0.32
ENSG00000196876,HP_0002342,0.32
ENSG00000196876,Orphanet_140927,0.32
ENSG00000196876,Orphanet_1934,0.32
ENSG00000196876,Orphanet_316226,0.32
ENSG00000196878,Orphanet_89840,0.32
ENSG00000196924,EFO_0000508,0.32
ENSG00000196924,EFO_0003872,0.32
ENSG00000196924,EFO_0009297,0.32
ENSG00000196924,HP_0002037,0.32
ENSG00000196924,HP_0002573,0.32
ENSG00000196924,Orphanet_145,0.32
ENSG00000196924,Orphanet_1864,0.32
ENSG00000196924,Orphanet_2301,0.32
ENSG00000196924,Orphanet_88630,0.32
ENSG00000196924,Orphanet_90650,0.32
ENSG00000196924,Orphanet_98249,0.32
ENSG00000196924,Orphanet_98892,0.32
ENSG00000196935,MONDO_0012561,0.32
ENSG00000196935,Orphanet_655,0.32
ENSG00000196998,Orphanet_329284,0.32
ENSG00000197057,Orphanet_71862,0.32
ENSG00000197063,Orphanet_145,0.32
ENSG00000197081,EFO_0000182,0.32
ENSG00000197102,EFO_0000508,0.32
ENSG00000197102,EFO_0003847,0.32
ENSG00000197102,EFO_0010642,0.32
ENSG00000197102,HP_0000252,0.32
ENSG00000197102,HP_0001249,0.32
ENSG00000197102,HP_0001250,0.32
ENSG00000197102,HP_0001272,0.32
ENSG00000197102,HP_0001274,0.32
ENSG00000197102,HP_0001302,0.32
ENSG00000197102,HP_0002066,0.32
ENSG00000197102,HP_0002079,0.32
ENSG00000197102,HP_0002166,0.32
ENSG00000197102,HP_0002315,0.32
ENSG00000197102,HP_0002321,0.32
ENSG00000197102,HP_0003394,0.32
ENSG00000197102,MONDO_0100172,0.32
ENSG00000197102,Orphanet_109007,0.32
ENSG00000197102,Orphanet_163209,0.32
ENSG00000197102,Orphanet_3451,0.32
ENSG00000197102,Orphanet_363447,0.32
ENSG00000197102,Orphanet_48818,0.32
ENSG00000197102,Orphanet_73229,0.32
ENSG00000197102,Orphanet_994,0.32
ENSG00000197121,Orphanet_88616,0.32
ENSG00000197170,HP_0001263,0.32
ENSG00000197170,MONDO_0054591,0.32
ENSG00000197249,Orphanet_60,0.32
ENSG00000197283,EFO_0003847,0.32
ENSG00000197299,Orphanet_125,0.32
ENSG00000197299,Orphanet_140162,0.32
ENSG00000197299,Orphanet_145,0.32
ENSG00000197375,Orphanet_158,0.32
ENSG00000197380,EFO_0003847,0.32
ENSG00000197380,HP_0001249,0.32
ENSG00000197381,Orphanet_88616,0.32
ENSG00000197386,EFO_0000508,0.32
ENSG00000197386,EFO_1000632,0.32
ENSG00000197386,Orphanet_399,0.32
ENSG00000197386,Orphanet_778,0.32
ENSG00000197467,Orphanet_590,0.32
ENSG00000197496,HP_0001626,0.32
ENSG00000197496,Orphanet_3342,0.32
ENSG00000197535,Orphanet_145,0.32
ENSG00000197548,EFO_0004266,0.32
ENSG00000197561,Orphanet_2686,0.32
ENSG00000197561,Orphanet_42738,0.32
ENSG00000197561,Orphanet_486,0.32
ENSG00000197563,EFO_0003847,0.32
ENSG00000197563,HP_0001249,0.32
ENSG00000197563,HP_0001250,0.32
ENSG00000197563,HP_0012758,0.32
ENSG00000197563,Orphanet_300496,0.32
ENSG00000197565,EFO_0004255,0.32
ENSG00000197579,EFO_0001365,0.32
ENSG00000197579,HP_0000504,0.32
ENSG00000197579,HP_0000540,0.32
ENSG00000197579,HP_0007754,0.32
ENSG00000197579,HP_0007830,0.32
ENSG00000197579,Orphanet_791,0.32
ENSG00000197594,Orphanet_289176,0.32
ENSG00000197594,Orphanet_51608,0.32
ENSG00000197603,Orphanet_2750,0.32
ENSG00000197603,Orphanet_475,0.32
ENSG00000197614,EFO_1001986,0.32
ENSG00000197616,EFO_0000373,0.32
ENSG00000197616,EFO_0000407,0.32
ENSG00000197616,EFO_0000508,0.32
ENSG00000197616,EFO_0000538,0.32
ENSG00000197616,EFO_0003777,0.32
ENSG00000197616,EFO_0004287,0.32
ENSG00000197616,EFO_0009142,0.32
ENSG00000197616,HP_0001657,0.32
ENSG00000197616,HP_0100749,0.32
ENSG00000197616,MONDO_0005277,0.32
ENSG00000197616,Orphanet_1478,0.32
ENSG00000197616,Orphanet_166282,0.32
ENSG00000197616,Orphanet_2131,0.32
ENSG00000197616,Orphanet_217607,0.32
ENSG00000197616,Orphanet_871,0.32
ENSG00000197616,Orphanet_99739,0.32
ENSG00000197694,EFO_0000508,0.32
ENSG00000197694,EFO_0003100,0.32
ENSG00000197694,EFO_0010642,0.32
ENSG00000197694,HP_0002069,0.32
ENSG00000197728,Orphanet_124,0.32
ENSG00000197746,EFO_0001063,0.32
ENSG00000197746,Orphanet_139406,0.32
ENSG00000197746,Orphanet_487,0.32
ENSG00000197753,EFO_0001063,0.32
ENSG00000197779,Orphanet_777,0.32
ENSG00000197780,EFO_0000508,0.32
ENSG00000197785,EFO_0000508,0.32
ENSG00000197785,MONDO_0014958,0.32
ENSG00000197785,MONDO_0032931,0.32
ENSG00000197859,Orphanet_2623,0.32
ENSG00000197912,EFO_1000632,0.32
ENSG00000197912,Orphanet_139578,0.32
ENSG00000197912,Orphanet_685,0.32
ENSG00000197912,Orphanet_98673,0.32
ENSG00000197912,Orphanet_99013,0.32
ENSG00000197943,EFO_0000508,0.32
ENSG00000197943,Orphanet_300359,0.32
ENSG00000197969,Orphanet_2388,0.32
ENSG00000198001,Orphanet_70592,0.32
ENSG00000198003,Orphanet_244,0.32
ENSG00000198018,EFO_0009135,0.32
ENSG00000198018,EFO_0009298,0.32
ENSG00000198018,Orphanet_506,0.32
ENSG00000198055,Orphanet_330,0.32
ENSG00000198056,EFO_0004266,0.32
ENSG00000198087,EFO_0004236,0.32
ENSG00000198087,Orphanet_656,0.32
ENSG00000198130,Orphanet_88639,0.32
ENSG00000198198,EFO_0000508,0.32
ENSG00000198198,EFO_0001073,0.32
ENSG00000198198,EFO_0005917,0.32
ENSG00000198198,HP_0006882,0.32
ENSG00000198198,Orphanet_1934,0.32
ENSG00000198198,Orphanet_3175,0.32
ENSG00000198198,Orphanet_3451,0.32
ENSG00000198198,Orphanet_364063,0.32
ENSG00000198211,EFO_0000389,0.32
ENSG00000198211,Orphanet_370097,0.32
ENSG00000198216,EFO_0000508,0.32
ENSG00000198216,Orphanet_1934,0.32
ENSG00000198246,Orphanet_168569,0.32
ENSG00000198286,MONDO_0014645,0.32
ENSG00000198286,Orphanet_179006,0.32
ENSG00000198286,Orphanet_357237,0.32
ENSG00000198331,Orphanet_2189,0.32
ENSG00000198336,Orphanet_334,0.32
ENSG00000198380,EFO_0000508,0.32
ENSG00000198380,EFO_0020041,0.32
ENSG00000198380,Orphanet_590,0.32
ENSG00000198399,EFO_1001010,0.32
ENSG00000198400,EFO_0003847,0.32
ENSG00000198400,HP_0001249,0.32
ENSG00000198400,Orphanet_642,0.32
ENSG00000198400,Orphanet_99361,0.32
ENSG00000198467,Orphanet_1146,0.32
ENSG00000198467,Orphanet_2020,0.32
ENSG00000198467,Orphanet_607,0.32
ENSG00000198513,Orphanet_100984,0.32
ENSG00000198513,Orphanet_139578,0.32
ENSG00000198513,Orphanet_36386,0.32
ENSG00000198513,Orphanet_685,0.32
ENSG00000198515,Orphanet_791,0.32
ENSG00000198515,Orphanet_88628,0.32
ENSG00000198523,EFO_0000318,0.32
ENSG00000198523,EFO_0000407,0.32
ENSG00000198523,EFO_0000538,0.32
ENSG00000198523,EFO_0009142,0.32
ENSG00000198570,Orphanet_65,0.32
ENSG00000198589,Orphanet_1572,0.32
ENSG00000198626,EFO_0000318,0.32
ENSG00000198626,EFO_0000373,0.32
ENSG00000198626,EFO_0000508,0.32
ENSG00000198626,EFO_0000538,0.32
ENSG00000198626,EFO_0003777,0.32
ENSG00000198626,EFO_0003896,0.32
ENSG00000198626,EFO_0005207,0.32
ENSG00000198626,EFO_0005306,0.32
ENSG00000198626,HP_0001627,0.32
ENSG00000198626,MONDO_0007152,0.32
ENSG00000198626,MONDO_0020575,0.32
ENSG00000198626,Orphanet_217607,0.32
ENSG00000198626,Orphanet_217656,0.32
ENSG00000198626,Orphanet_247,0.32
ENSG00000198626,Orphanet_3286,0.32
ENSG00000198626,Orphanet_54260,0.32
ENSG00000198626,Orphanet_871,0.32
ENSG00000198642,EFO_0000508,0.32
ENSG00000198650,HP_0003231,0.32
ENSG00000198668,Orphanet_101016,0.32
ENSG00000198668,Orphanet_3286,0.32
ENSG00000198668,Orphanet_768,0.32
ENSG00000198682,Orphanet_93282,0.32
ENSG00000198689,EFO_0010642,0.32
ENSG00000198689,HP_0000194,0.32
ENSG00000198689,HP_0000252,0.32
ENSG00000198689,HP_0000483,0.32
ENSG00000198689,HP_0000486,0.32
ENSG00000198689,HP_0000540,0.32
ENSG00000198689,HP_0000750,0.32
ENSG00000198689,HP_0001270,0.32
ENSG00000198689,HP_0010845,0.32
ENSG00000198689,MONDO_0001020,0.32
ENSG00000198689,MONDO_0005271,0.32
ENSG00000198689,Orphanet_68356,0.32
ENSG00000198689,Orphanet_85278,0.32
ENSG00000198690,Orphanet_145,0.32
ENSG00000198691,EFO_0001365,0.32
ENSG00000198691,EFO_0003100,0.32
ENSG00000198691,HP_0001103,0.32
ENSG00000198691,Orphanet_475,0.32
ENSG00000198695,EFO_0007710,0.32
ENSG00000198695,HP_0000952,0.32
ENSG00000198695,HP_0001290,0.32
ENSG00000198695,HP_0001508,0.32
ENSG00000198695,HP_0002019,0.32
ENSG00000198695,HP_0002315,0.32
ENSG00000198695,HP_0002321,0.32
ENSG00000198695,HP_0003394,0.32
ENSG00000198695,HP_0003401,0.32
ENSG00000198695,HP_0012443,0.32
ENSG00000198695,HP_0100543,0.32
ENSG00000198695,Orphanet_73229,0.32
ENSG00000198707,EFO_0000508,0.32
ENSG00000198707,Orphanet_110,0.32
ENSG00000198707,Orphanet_190,0.32
ENSG00000198707,Orphanet_3156,0.32
ENSG00000198707,Orphanet_475,0.32
ENSG00000198707,Orphanet_564,0.32
ENSG00000198707,Orphanet_65,0.32
ENSG00000198707,Orphanet_655,0.32
ENSG00000198712,Orphanet_506,0.32
ENSG00000198734,EFO_0003907,0.32
ENSG00000198734,EFO_1000966,0.32
ENSG00000198734,HP_0001907,0.32
ENSG00000198734,MONDO_0008559,0.32
ENSG00000198734,MONDO_0008560,0.32
ENSG00000198734,Orphanet_326,0.32
ENSG00000198734,Orphanet_745,0.32
ENSG00000198739,Orphanet_217656,0.32
ENSG00000198752,EFO_0000508,0.32
ENSG00000198753,EFO_0010642,0.32
ENSG00000198793,EFO_0000508,0.32
ENSG00000198793,EFO_0003847,0.32
ENSG00000198793,EFO_0009050,0.32
ENSG00000198793,HP_0001249,0.32
ENSG00000198793,HP_0001250,0.32
ENSG00000198793,Orphanet_268994,0.32
ENSG00000198804,Orphanet_506,0.32
ENSG00000198805,Orphanet_760,0.32
ENSG00000198807,EFO_0000508,0.32
ENSG00000198807,EFO_0005410,0.32
ENSG00000198807,Orphanet_99798,0.32
ENSG00000198814,HP_0001250,0.32
ENSG00000198814,HP_0001263,0.32
ENSG00000198814,HP_0001344,0.32
ENSG00000198821,Orphanet_169160,0.32
ENSG00000198824,HP_0001263,0.32
ENSG00000198835,HP_0001258,0.32
ENSG00000198835,Orphanet_79452,0.32
ENSG00000198836,EFO_0003882,0.32
ENSG00000198836,EFO_0004190,0.32
ENSG00000198836,HP_0001324,0.32
ENSG00000198836,HP_0001397,0.32
ENSG00000198836,HP_0003236,0.32
ENSG00000198836,HP_0003457,0.32
ENSG00000198836,HP_0003458,0.32
ENSG00000198836,HP_0009063,0.32
ENSG00000198836,HP_0009763,0.32
ENSG00000198836,Orphanet_1239,0.32
ENSG00000198836,Orphanet_206599,0.32
ENSG00000198836,Orphanet_612,0.32
ENSG00000198836,Orphanet_98578,0.32
ENSG00000198836,Orphanet_98672,0.32
ENSG00000198836,Orphanet_98673,0.32
ENSG00000198838,EFO_0000508,0.32
ENSG00000198838,EFO_0004266,0.32
ENSG00000198838,HP_0001250,0.32
ENSG00000198838,HP_0200134,0.32
ENSG00000198838,Orphanet_109007,0.32
ENSG00000198838,Orphanet_994,0.32
ENSG00000198840,Orphanet_506,0.32
ENSG00000198844,MONDO_0100062,0.32
ENSG00000198844,Orphanet_1934,0.32
ENSG00000198851,Orphanet_179006,0.32
ENSG00000198851,Orphanet_183660,0.32
ENSG00000198853,Orphanet_88616,0.32
ENSG00000198862,EFO_0010642,0.32
ENSG00000198873,EFO_0010642,0.32
ENSG00000198886,EFO_0007405,0.32
ENSG00000198886,HP_0000505,0.32
ENSG00000198886,HP_0000603,0.32
ENSG00000198886,Orphanet_98671,0.32
ENSG00000198888,HP_0001260,0.32
ENSG00000198888,HP_0001288,0.32
ENSG00000198888,Orphanet_550,0.32
ENSG00000198888,Orphanet_98578,0.32
ENSG00000198901,Orphanet_2697,0.32
ENSG00000198910,Orphanet_1497,0.32
ENSG00000198932,EFO_0003847,0.32
ENSG00000198932,HP_0001249,0.32
ENSG00000198938,EFO_0003877,0.32
ENSG00000198938,EFO_0004238,0.32
ENSG00000198938,EFO_0004253,0.32
ENSG00000198938,HP_0002355,0.32
ENSG00000198938,HP_0003546,0.32
ENSG00000198938,HP_0006554,0.32
ENSG00000198938,HP_0008316,0.32
ENSG00000198938,HP_0008504,0.32
ENSG00000198938,Orphanet_314811,0.32
ENSG00000198938,Orphanet_48818,0.32
ENSG00000198938,Orphanet_506,0.32
ENSG00000198938,Orphanet_93958,0.32
ENSG00000198947,EFO_0000407,0.32
ENSG00000198947,EFO_0000508,0.32
ENSG00000198947,EFO_0003847,0.32
ENSG00000198947,HP_0001249,0.32
ENSG00000198947,HP_0003547,0.32
ENSG00000198947,Orphanet_217607,0.32
ENSG00000198947,Orphanet_217635,0.32
ENSG00000198947,Orphanet_247,0.32
ENSG00000198947,Orphanet_871,0.32
ENSG00000198947,Orphanet_98896,0.32
ENSG00000198947,Orphanet_99739,0.32
ENSG00000198951,Orphanet_109007,0.32
ENSG00000198951,Orphanet_3137,0.32
ENSG00000198951,Orphanet_79279,0.32
ENSG00000198951,Orphanet_79280,0.32
ENSG00000198951,Orphanet_79281,0.32
ENSG00000198951,Orphanet_994,0.32
ENSG00000198954,EFO_0003100,0.32
ENSG00000198954,Orphanet_66629,0.32
ENSG00000198967,EFO_0011064,0.32
ENSG00000198967,HP_0004839,0.32
ENSG00000198967,Orphanet_288,0.32
ENSG00000198967,Orphanet_822,0.32
ENSG00000199143,Orphanet_247868,0.32
ENSG00000199158,EFO_0004238,0.32
ENSG00000203485,EFO_0004236,0.32
ENSG00000203485,EFO_0005112,0.32
ENSG00000203485,EFO_0006921,0.32
ENSG00000203485,EFO_0007401,0.32
ENSG00000203485,HP_0001518,0.32
ENSG00000203485,MONDO_0002316,0.32
ENSG00000203485,MONDO_0002462,0.32
ENSG00000203485,Orphanet_93114,0.32
ENSG00000203618,HP_0001892,0.32
ENSG00000203667,EFO_0009135,0.32
ENSG00000203667,EFO_0009298,0.32
ENSG00000203710,EFO_0004705,0.32
ENSG00000203710,EFO_0006788,0.32
ENSG00000203710,MONDO_0024280,0.32
ENSG00000203747,MONDO_0014313,0.32
ENSG00000203782,Orphanet_79395,0.32
ENSG00000203859,Orphanet_418,0.32
ENSG00000203859,Orphanet_90791,0.32
ENSG00000203867,EFO_0000407,0.32
ENSG00000203867,EFO_0009142,0.32
ENSG00000203867,Orphanet_217607,0.32
ENSG00000203867,Orphanet_247,0.32
ENSG00000203867,Orphanet_871,0.32
ENSG00000203952,EFO_0000508,0.32
ENSG00000204103,Orphanet_2774,0.32
ENSG00000204104,Orphanet_289,0.32
ENSG00000204120,MONDO_0005180,0.32
ENSG00000204186,Orphanet_2399,0.32
ENSG00000204217,EFO_0007710,0.32
ENSG00000204217,HP_0000347,0.32
ENSG00000204217,HP_0000348,0.32
ENSG00000204217,HP_0000957,0.32
ENSG00000204217,HP_0001250,0.32
ENSG00000204217,HP_0002134,0.32
ENSG00000204217,HP_0002943,0.32
ENSG00000204217,HP_0100543,0.32
ENSG00000204248,EFO_0001064,0.32
ENSG00000204248,EFO_0003847,0.32
ENSG00000204248,EFO_0004238,0.32
ENSG00000204248,HP_0001249,0.32
ENSG00000204248,MONDO_0044206,0.32
ENSG00000204248,Orphanet_1427,0.32
ENSG00000204248,Orphanet_2021,0.32
ENSG00000204248,Orphanet_284139,0.32
ENSG00000204262,EFO_0000508,0.32
ENSG00000204262,HP_0000218,0.32
ENSG00000204262,HP_0000219,0.32
ENSG00000204262,HP_0000768,0.32
ENSG00000204262,HP_0001290,0.32
ENSG00000204262,HP_0001626,0.32
ENSG00000204262,HP_0002500,0.32
ENSG00000204262,HP_0002714,0.32
ENSG00000204262,HP_0012762,0.32
ENSG00000204262,Orphanet_1478,0.32
ENSG00000204262,Orphanet_216812,0.32
ENSG00000204262,Orphanet_287,0.32
ENSG00000204262,Orphanet_540,0.32
ENSG00000204262,Orphanet_93359,0.32
ENSG00000204264,Orphanet_2615,0.32
ENSG00000204264,Orphanet_324977,0.32
ENSG00000204264,Orphanet_324999,0.32
ENSG00000204264,Orphanet_325004,0.32
ENSG00000204267,Orphanet_572,0.32
ENSG00000204311,EFO_0001063,0.32
ENSG00000204311,EFO_0004238,0.32
ENSG00000204351,Orphanet_84064,0.32
ENSG00000204356,Orphanet_84064,0.32
ENSG00000204370,EFO_0000239,0.32
ENSG00000204370,Orphanet_140162,0.32
ENSG00000204370,Orphanet_201,0.32
ENSG00000204370,Orphanet_29072,0.32
ENSG00000204370,Orphanet_97286,0.32
ENSG00000204386,Orphanet_87876,0.32
ENSG00000204394,EFO_0000508,0.32
ENSG00000204394,EFO_0003847,0.32
ENSG00000204394,EFO_0005112,0.32
ENSG00000204394,EFO_0006921,0.32
ENSG00000204394,EFO_0009644,0.32
ENSG00000204394,HP_0000252,0.32
ENSG00000204394,HP_0000750,0.32
ENSG00000204394,HP_0001249,0.32
ENSG00000204394,HP_0001290,0.32
ENSG00000204394,HP_0005484,0.32
ENSG00000204406,EFO_0000508,0.32
ENSG00000204406,EFO_0003847,0.32
ENSG00000204406,HP_0001249,0.32
ENSG00000204406,HP_0002069,0.32
ENSG00000204406,MONDO_0100172,0.32
ENSG00000204406,Orphanet_183763,0.32
ENSG00000204427,HP_0001258,0.32
ENSG00000204644,Orphanet_99886,0.32
ENSG00000204767,Orphanet_179006,0.32
ENSG00000204842,Orphanet_171714,0.32
ENSG00000204842,Orphanet_370938,0.32
ENSG00000204843,HP_0001332,0.32
ENSG00000204843,MONDO_0000476,0.32
ENSG00000204843,MONDO_0004976,0.32
ENSG00000204843,Orphanet_139525,0.32
ENSG00000204843,Orphanet_139589,0.32
ENSG00000204843,Orphanet_178509,0.32
ENSG00000204852,Orphanet_475,0.32
ENSG00000204983,EFO_0000342,0.32
ENSG00000204983,Orphanet_676,0.32
ENSG00000204991,Orphanet_84,0.32
ENSG00000205084,EFO_0000508,0.32
ENSG00000205090,EFO_0000508,0.32
ENSG00000205138,MONDO_0100294,0.32
ENSG00000205138,Orphanet_3208,0.32
ENSG00000205138,Orphanet_68380,0.32
ENSG00000205336,EFO_0003847,0.32
ENSG00000205336,HP_0001249,0.32
ENSG00000205336,HP_0001250,0.32
ENSG00000205336,Orphanet_101070,0.32
ENSG00000205336,Orphanet_268940,0.32
ENSG00000205336,Orphanet_98889,0.32
ENSG00000205403,Orphanet_200418,0.32
ENSG00000205413,EFO_0000508,0.32
ENSG00000205413,Orphanet_53715,0.32
ENSG00000205707,Orphanet_217026,0.32
ENSG00000205707,Orphanet_648,0.32
ENSG00000205726,EFO_0003756,0.32
ENSG00000205927,EFO_0000508,0.32
ENSG00000205981,Orphanet_289902,0.32
ENSG00000206557,EFO_0000279,0.32
ENSG00000206561,EFO_0020041,0.32
ENSG00000206561,Orphanet_98915,0.32
ENSG00000207714,EFO_0004143,0.32
ENSG00000207714,Orphanet_99949,0.32
ENSG00000212907,Orphanet_506,0.32
ENSG00000213139,MONDO_0005129,0.32
ENSG00000213139,Orphanet_91492,0.32
ENSG00000213171,Orphanet_35981,0.32
ENSG00000213281,EFO_1001502,0.32
ENSG00000213281,Orphanet_648,0.32
ENSG00000213380,Orphanet_137,0.32
ENSG00000213398,Orphanet_650,0.32
ENSG00000213614,Orphanet_845,0.32
ENSG00000213619,EFO_0000508,0.32
ENSG00000213619,Orphanet_2609,0.32
ENSG00000213619,Orphanet_506,0.32
ENSG00000213625,Orphanet_179494,0.32
ENSG00000213625,Orphanet_98267,0.32
ENSG00000213638,Orphanet_363528,0.32
ENSG00000213689,Orphanet_247691,0.32
ENSG00000213689,Orphanet_3421,0.32
ENSG00000213689,Orphanet_51,0.32
ENSG00000213689,Orphanet_63261,0.32
ENSG00000213689,Orphanet_71291,0.32
ENSG00000213689,Orphanet_90280,0.32
ENSG00000213782,EFO_0003847,0.32
ENSG00000213782,HP_0001249,0.32
ENSG00000213892,EFO_0000508,0.32
ENSG00000213892,EFO_0004238,0.32
ENSG00000213930,Orphanet_79239,0.32
ENSG00000213937,Orphanet_705,0.32
ENSG00000213937,Orphanet_90635,0.32
ENSG00000213977,MONDO_0009064,0.32
ENSG00000213977,Orphanet_213,0.32
ENSG00000213977,Orphanet_217607,0.32
ENSG00000213983,HP_0001263,0.32
ENSG00000214113,Orphanet_319524,0.32
ENSG00000214128,Orphanet_402041,0.32
ENSG00000214140,Orphanet_791,0.32
ENSG00000214140,Orphanet_88628,0.32
ENSG00000214160,EFO_0000508,0.32
ENSG00000214160,HP_0000252,0.32
ENSG00000214160,HP_0001250,0.32
ENSG00000214160,Orphanet_137,0.32
ENSG00000214160,Orphanet_79321,0.32
ENSG00000214274,EFO_0000508,0.32
ENSG00000214274,MONDO_0004976,0.32
ENSG00000214357,EFO_0000508,0.32
ENSG00000214447,Orphanet_244,0.32
ENSG00000214575,HP_0000786,0.32
ENSG00000214711,MONDO_0004976,0.32
ENSG00000214866,Orphanet_26,0.32
ENSG00000214866,Orphanet_79282,0.32
ENSG00000214941,Orphanet_1460,0.32
ENSG00000214960,EFO_0009145,0.32
ENSG00000214960,Orphanet_352687,0.32
ENSG00000215045,MONDO_0004975,0.32
ENSG00000215193,Orphanet_79189,0.32
ENSG00000215193,Orphanet_912,0.32
ENSG00000215203,EFO_0001063,0.32
ENSG00000215301,EFO_0003758,0.32
ENSG00000215301,EFO_0010642,0.32
ENSG00000215375,Orphanet_215,0.32
ENSG00000215375,Orphanet_791,0.32
ENSG00000215421,EFO_0000508,0.32
ENSG00000215421,Orphanet_3268,0.32
ENSG00000215455,EFO_0001063,0.32
ENSG00000215788,Orphanet_206580,0.32
ENSG00000215788,Orphanet_206713,0.32
ENSG00000215910,Orphanet_395,0.32
ENSG00000215910,Orphanet_823,0.32
ENSG00000220205,EFO_0000508,0.32
ENSG00000221829,EFO_0009044,0.32
ENSG00000221829,EFO_0009046,0.32
ENSG00000221838,HP_0001258,0.32
ENSG00000221838,Orphanet_685,0.32
ENSG00000221932,Orphanet_2478,0.32
ENSG00000221944,Orphanet_2990,0.32
ENSG00000221944,Orphanet_33108,0.32
ENSG00000223609,EFO_0004576,0.32
ENSG00000223802,Orphanet_98261,0.32
ENSG00000223953,EFO_0005569,0.32
ENSG00000223953,MONDO_0004580,0.32
ENSG00000223953,Orphanet_251279,0.32
ENSG00000223953,Orphanet_67042,0.32
ENSG00000223953,Orphanet_71862,0.32
ENSG00000224916,MONDO_0018637,0.32
ENSG00000225614,EFO_0003948,0.32
ENSG00000225614,EFO_1001489,0.32
ENSG00000225614,HP_0000545,0.32
ENSG00000225614,HP_0001065,0.32
ENSG00000225614,HP_0001382,0.32
ENSG00000225614,HP_0002943,0.32
ENSG00000225614,Orphanet_90354,0.32
ENSG00000225614,Orphanet_93359,0.32
ENSG00000225830,EFO_0001071,0.32
ENSG00000225830,EFO_0001365,0.32
ENSG00000225830,Orphanet_140874,0.32
ENSG00000225830,Orphanet_145,0.32
ENSG00000225830,Orphanet_1466,0.32
ENSG00000225830,Orphanet_178338,0.32
ENSG00000225830,Orphanet_191,0.32
ENSG00000227268,EFO_0001663,0.32
ENSG00000227268,EFO_0005543,0.32
ENSG00000227268,MONDO_0011789,0.32
ENSG00000227268,Orphanet_140162,0.32
ENSG00000227268,Orphanet_201,0.32
ENSG00000227268,Orphanet_210548,0.32
ENSG00000227268,Orphanet_3412,0.32
ENSG00000231925,Orphanet_572,0.32
ENSG00000234438,Orphanet_607,0.32
ENSG00000234602,Orphanet_244,0.32
ENSG00000234906,MONDO_0018637,0.32
ENSG00000235718,EFO_0005569,0.32
ENSG00000235718,MONDO_0004580,0.32
ENSG00000235718,Orphanet_251279,0.32
ENSG00000235718,Orphanet_67042,0.32
ENSG00000237412,EFO_0005569,0.32
ENSG00000239474,Orphanet_607,0.32
ENSG00000239697,Orphanet_1572,0.32
ENSG00000239900,Orphanet_46,0.32
ENSG00000240505,EFO_0004244,0.32
ENSG00000240505,EFO_0007710,0.32
ENSG00000240505,EFO_0009686,0.32
ENSG00000240505,EFO_0009910,0.32
ENSG00000240505,EFO_1001103,0.32
ENSG00000240505,HP_0000175,0.32
ENSG00000240505,HP_0000347,0.32
ENSG00000240505,HP_0000348,0.32
ENSG00000240505,HP_0000957,0.32
ENSG00000240505,HP_0001250,0.32
ENSG00000240505,HP_0001643,0.32
ENSG00000240505,HP_0001762,0.32
ENSG00000240505,HP_0002134,0.32
ENSG00000240505,HP_0002652,0.32
ENSG00000240505,HP_0002943,0.32
ENSG00000240505,HP_0006530,0.32
ENSG00000240505,HP_0010577,0.32
ENSG00000240505,HP_0100543,0.32
ENSG00000240505,MONDO_0009413,0.32
ENSG00000240505,Orphanet_1572,0.32
ENSG00000240505,Orphanet_1987,0.32
ENSG00000240505,Orphanet_199315,0.32
ENSG00000241119,EFO_0005556,0.32
ENSG00000241119,HP_0002904,0.32
ENSG00000241119,Orphanet_2312,0.32
ENSG00000241119,Orphanet_79234,0.32
ENSG00000241635,EFO_0005556,0.32
ENSG00000241635,HP_0002904,0.32
ENSG00000241635,Orphanet_2312,0.32
ENSG00000241635,Orphanet_79234,0.32
ENSG00000241935,Orphanet_93598,0.32
ENSG00000241935,Orphanet_93600,0.32
ENSG00000241973,Orphanet_66631,0.32
ENSG00000242110,EFO_1001980,0.32
ENSG00000242110,Orphanet_2609,0.32
ENSG00000242110,Orphanet_316226,0.32
ENSG00000242366,EFO_0005556,0.32
ENSG00000242366,HP_0002904,0.32
ENSG00000242366,Orphanet_2312,0.32
ENSG00000242366,Orphanet_79234,0.32
ENSG00000242441,Orphanet_178040,0.32
ENSG00000242515,EFO_0005556,0.32
ENSG00000242515,HP_0002904,0.32
ENSG00000242515,Orphanet_2312,0.32
ENSG00000242515,Orphanet_79234,0.32
ENSG00000242802,Orphanet_139578,0.32
ENSG00000242802,Orphanet_306511,0.32
ENSG00000242802,Orphanet_685,0.32
ENSG00000242866,EFO_0004238,0.32
ENSG00000243335,Orphanet_98261,0.32
ENSG00000243509,Orphanet_1775,0.32
ENSG00000243646,EFO_0000508,0.32
ENSG00000243646,EFO_0003767,0.32
ENSG00000243646,Orphanet_238569,0.32
ENSG00000243649,EFO_0001365,0.32
ENSG00000243708,EFO_0010642,0.32
